plot_id,language,title_bn,title_en,synopsis,n_sentences,source_url,source_type,collected_date,split,revision_id,revision_timestamp,licence
BN097,bn,ভূত চতুর্দশী (চলচ্চিত্র),,"কলকাতার তরুণ রণো সিনেমা বানাতে আগ্রহী গ্রামীণ অঞ্চলে। তার প্রেমিকা শ্রেয়া, বন্ধু পৃথা ও দেবুকে নিয়ে রণো শহর থেকে দূরে চলে যায়। পৌঁছয় বোলপুরের কাছে অজয় নদের ধারে এক সাঁওতালি গ্রামে। ভূত চতুর্দশীর দিন তারা তথ্যচিত্র বানাতে ঢোকে এক পরিত্যক্ত পোড়ো বাড়িতে। যা গ্রামের মানুষের কাছে লক্ষীবাড়ী নামে পরিচিত। এখানে লক্ষী নাম্নী এক মেয়েকে সূদূর অতীতে ডাইনী বলে পুড়িয়ে মারা হয়েছিল। গ্রামের লোকেদের বারণ না শুনে তারা সেখানে আশ্রয় নেয়। বাড়িটির ভেতর একের পর এক অলৌকিক ও ভূতুড়ে ঘটনা ঘটতে থাকে।",8,https://bn.wikipedia.org/wiki/%E0%A6%AD%E0%A7%82%E0%A6%A4_%E0%A6%9A%E0%A6%A4%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A6%B6%E0%A7%80_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8906270,2026-04-24T06:35:55Z,CC BY-SA 4.0
BN098,bn,মনপুরা,,"গভীর রাতে প্রভাবশালী গাজীর মানসিক প্রতিবন্ধী ছেলে হালিম একটা খুন করে ফেলে। গাজী সাহেবের ছেলেকে রক্ষা করতে স্ত্রীর পরামর্শে বাড়ির এতিম কাজের ছেলে সোনাইকে মনপুরা দ্বীপে নির্বাসনে পাঠানো হয় যাতে সবাই সোনাইকে দোষী ভাবে।  মনপুরা চরে সোনাইয়ের সঙ্গে দেখা হয় পরীর। পরী মাঝির মেয়ে, চরের দিকে মাছ ধরতে আসে বাবার সঙ্গে। যত দিন গড়ায় সোনাই আর পরী ততই একে অপরের কাছাকাছি আসে। একদিন চরে এসে গাজী দেখে ফেলে পরীকে। ঠিক করে পাগল ছেলে হালিমের সঙ্গে পরীর বিয়ে দেবে। হুজুরও বলেছে বিয়ে দিলে ছেলের মাথা ঠিক হয়ে যাবে। তাছাড়া কোনো অবস্থাসম্পন্ন ঘরের মেয়ে তো আর পাগলের বউ হবে না, এই মেয়ে সুন্দর এবং গরিব। অতএব মেয়ের বাবাকে লোভ দেখিয়ে পাগল ছেলের বিয়ে ঠিক করে গাজী। তারপর সোনাই আর পরী সিদ্ধান্ত নেয় তারা দূরে কোথাও পালিয়ে যাবে। কিন্তু পালানোর আগ মুহূর্তে পুলিশের হাতে আটক হন সোনাই।",12,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%A8%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE,wikipedia_bn,2026-07-31,,8907986,2026-04-24T11:06:51Z,CC BY-SA 4.0
BN099,bn,মরণের পরে,,"প্রধান চরিত্রটি হল স্মৃতিকনা দেবী (প্রণতি ঘোষ)। রায় বাহাদুর ভূজঙ্গ চৌধুরী (ধীরাজ ভট্টাচার্য) প্রথম স্ত্রী স্মৃতিকনার মৃত্যুর অনেক বছর পরে। প্রায়শই তিনি তার আগের জীবনের ঘটনাগুলি মনে রাখেন এবং তিনি অত্যন্ত অস্বাভাবিক আচরণ করেন। ভূজঙ্গের প্রথম পক্ষের স্ত্রীর কন্যা তনিমা (সুচিত্রা সেন)। তনিমা তার সৎ মা স্মৃতিকনাকে চিকিৎসার জন্য হাসপাতালে নিয়ে যান। সেখানে তনিমার প্রেমে পড়েন ডাক্তার অশোক (উত্তমকুমার) যখন স্মৃতিকনাকে চিকিৎসা করাছিল। যখন প্রথমবার ডাঃ অশোককে দেখলেন, স্মৃতিকনা একটি অদ্ভুত আচরণ করছিলেন এবং তিনি ভেবেছিলেন অশোকই তাঁর পুত্র। তনিমার সঙ্গে প্রেম থাকলেও অশোক তাকে বিয়ে করতে অস্বীকার করেছিলেন কারণ তিনি নিজেই অনাথ এবং তাঁর পিতামাতা কে জানে না। একদিন ডাঃ অশোক তাঁর সিনিয়র ডাঃ (যারা শৈশব থেকেই অশোকের দেখাশোনা করেছিলেন) এবং তনিমার সাথে কথা বলছিলেন, হঠাৎ তারা কিছু লোক চোর (গুরুদাস) তাড়া করেছিল। চোর গুরুদাস কে স্মৃতিকনা দেবী তাকে দেখে চিনতে পেরে ছিলেন। তারপর তার আগের জন্মের গল্পটি মনে পড়ল। আগের জীবনে তপতী (ভারতী দেবী) একজন ধনী চিকিৎসকের স্ত্রী ছিলেন।",12,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B0%E0%A6%A3%E0%A7%87%E0%A6%B0_%E0%A6%AA%E0%A6%B0%E0%A7%87,wikipedia_bn,2026-07-31,,8914884,2026-04-29T03:19:07Z,CC BY-SA 4.0
BN100,bn,মায়া: দ্য লস্ট মাদার,,"বাংলাদেশের স্বাধীনতা যুদ্ধের এক বীরাঙ্গনার বড় সন্তান একজন যুদ্ধশিশু। এই যুদ্ধশিশু নিঁখোজ হয়, বড় হয়ে সে তার মায়ের খোঁজ করে। বীরাঙ্গনার ছোট মেয়ে মায়া। মা বীরাঙ্গনা হওয়ায়  মায়ার সংসার ভেঙ্গে যায়। বীরাঙ্গনার বাড়িতে আশ্রিত থাকে আরো একজন যুদ্ধশিশু, যার সঙ্গে মায়ার প্রেম। এদিকে গ্রামের চেয়ারম্যান, ইমাম সকলের কুদৃষ্টি থাকে মায়ার শরীরের উপর। এসবের মাঝেই কৃষিকাজ, পশুপালন করে সংসার চালায় মায়া। সমাজের কোনো অন্যায়কে প্রশ্রয় না দিয়ে একঘরে আত্মসম্মান নিয়ে বাঁচে; তবুও সমাজের অন্যায়-নিপীড়নের শিকার হয় সন্তানসম্ভবা মায়া।",8,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BE:_%E0%A6%A6%E0%A7%8D%E0%A6%AF_%E0%A6%B2%E0%A6%B8%E0%A7%8D%E0%A6%9F_%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0,wikipedia_bn,2026-07-31,,8906715,2026-04-24T07:44:56Z,CC BY-SA 4.0
BN101,bn,মাসুদ রানা (চলচ্চিত্র),,শ্রীলংকার ক্যান্ডিতে বেড়াতে যান মাসুদ রানা। সেখানে হোটেল মালিক থিরুর সাথে হয় বন্ধুত্ব। তার হোটেলের বারে বেয়াড়া এক খদ্দেরের সাথে হাতাহাতি হবার পরে সেই খদ্দের আহত হয়। ফলে তার বদলে ফাইটার হিসাবে নামতে হয় মাসুদ রানাকে।,4,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%81%E0%A6%A6_%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A6%BE_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8908189,2026-04-24T11:41:11Z,CC BY-SA 4.0
BN102,bn,মিশর রহস্য,,"মিশরের একনায়কের পতনের খবর শুনে কাকাবাবু (প্রসেনজিৎ চট্টোপাধ্যায়) ওরফে রাজা রায়চৌধুরী ও তার ভাইপো সন্তু (আরিয়ান ভৌমিক) আসে, এবং এই থেকেই চলচ্চিত্রটি শুরু হয়। ২০১০ সাল। মিশরীয় ব্যবসায়ী আল মামুন (রজত কাপুর) কাকাবাবুর কাছে হিয়েরোগ্লাফিক চিহ্ন বুঝিয়ে দেবার জন্য সাহায্য প্রার্থনা করে। এই চিহ্নগুলো তার শিক্ষক মুফতি মুহম্মদ (বরুন চন্দ) হঠাৎই ঘুম থেকে উঠে আঁকেন। মুহম্মদ বেশ অসুস্থ এবং তার শেষ ইচ্ছা প্রকাশ করতে চান। তিনি তখন দিল্লিতে চিকিৎসাধীন। মামুন মনে করে এই চিহ্নগুলো হল মিশরের কোন গুপ্ত অস্ত্রাগারের, যা মুফতি তার রাজনৈতিক ক্যারিয়ারের সময়ে এক বিদ্রোহ চলাকালীন সংগ্রহ করেছিলেন। তবে কাকাবাবুকে বোঝানো হয় যে এই চিহ্নগুলো খুবই গুরুত্বপূর্ণ অন্যদিক থেকে। মুফতির সাথে কাকাবাবুর দেখা হলে সে কিছু চিহ্নর সাহায্যে কাকাবাবুকে তার শেষ ইচ্ছা কি তা বোঝায়। কাকাবাবু সেইমত মিশরে যান। এখানে তিনি আল মামুন (রজত কাপুর) ও হানি আল-কাদি (ইন্দ্রনীল সেনগুপ্ত) এ দুই বিদ্রোহী দলের মধ্যে পড়ে যান। মুফতির অপর শিষ্য এই আলকাদি দাবি করে, মুফতি-এর শেষ ইচ্ছে পূরণ হলে তা হবে তার।",12,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BF%E0%A6%B6%E0%A6%B0_%E0%A6%B0%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AF,wikipedia_bn,2026-07-31,,8907674,2026-04-24T10:15:40Z,CC BY-SA 4.0
BN103,bn,মিসটেক (২০১৩-এর চলচ্চিত্র),,"পাঁচজন বন্ধুর জীবনের ঘিরে আবর্তিত এই চলচ্চিত্রের গল্প। চলচ্চিত্রটিতে কলেজ ও বিশ্ববিদ্যালয়ের সময়কালীন সময়ে তাঁদের মুখোমুখি হওয়া সমস্যাগুলি বিশ্লেষণ করা হয়েছে। এখানে দেখানো হয়েছে যে সঠিক কাজের জন্য সঠিক সময় ব্যবহার করা না হয়, তাবে তা গুরুতর সমস্যার দিকে নিয়ে যেতে পারে। প্রীতি ঝানগিয়ানি, বিক্রম চট্টোপাধ্যায়, মালবিকা, সৌরভ ও ক্লিও পাঁচজন বন্ধু হিসেবে অভিনয় করেন, অভিনেত্রী হিসেবে ইন্দ্রাণী হালদার একটি গুরুত্বপূর্ণ চরিত্র রুপায়ন করেন। চলচ্চিত্রটিতে  কুনাল পাধে, বিশ্বজিৎ চক্রবর্তী, দুলাল লাহিড়ী, বরুণ চক্রবর্তী ও অন্যান্য অভিনেতা রয়েছেন।",5,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BF%E0%A6%B8%E0%A6%9F%E0%A7%87%E0%A6%95_(%E0%A7%A8%E0%A7%A6%E0%A7%A7%E0%A7%A9-%E0%A6%8F%E0%A6%B0_%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8889918,2026-04-13T06:30:49Z,CC BY-SA 4.0
BN104,bn,মেঘের অনেক রং,,চলচ্চিত্রটির উপজীব্য বিষয় বাংলাদেশের মুক্তিযুদ্ধ ও সে সময়ে লাঞ্ছিত নারীরা। যুদ্ধে পাক বাহিনীর দ্বারা লাঞ্ছিত এক নারী আত্মহত্যার পথ বেছে নেয়। তার সদ্যবোধ সম্পন্ন ছেলে খুঁজে বেড়ায় তার মাকে। অবশেষে আশ্রয় পায় এক ডাক্তার দম্পতির কাছে।,4,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A7%87%E0%A6%B0_%E0%A6%85%E0%A6%A8%E0%A7%87%E0%A6%95_%E0%A6%B0%E0%A6%82,wikipedia_bn,2026-07-31,,8907332,2026-04-24T09:25:24Z,CC BY-SA 4.0
BN105,bn,মেড ইন চিটাগং,,"প্রথমবার দেখা হওয়ার পর থেকে সোলায়মান ও নূরজাহানের মধ্যে একে অপরের প্রতি তেমন একটা ছাপ ছিলো না। যখনই তারা দেখা করে তখনই তারা প্রতিনিয়ত তর্ক করে। এটি তাদের ব্যক্তিগত জীবনেও হস্তক্ষেপ করেছে। পরে তারা একে অপরের জন্য পড়ে, কিন্তু তারা কি একসাথে থাকতে পারবে?",4,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%87%E0%A6%A1_%E0%A6%87%E0%A6%A8_%E0%A6%9A%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%97%E0%A6%82,wikipedia_bn,2026-07-31,,8434114,2025-08-23T19:48:05Z,CC BY-SA 4.0
BN106,bn,ম্যাডাম সেনগুপ্ত,,"সিনেমাটির বিষয়বস্তু সুকুমার রায়ের ক্লাসিক ব্যঙ্গাত্মক রচনা ""আবোল তাবোল"" প্রতিফলিত করে। একজন বিশিষ্ট কার্টুনিস্ট অনুরেখা তার মেয়ে অনন্যার হত্যার রহস্য অনুসন্ধান করতে কলকাতায় আসেন । ছবিটি লুকানো রাজনৈতিক প্রতিদ্বন্দ্বিতা, প্রেম এবং বিশ্বাসঘাতকতা নিয়ে আবর্তিত হয়।",3,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A1%E0%A6%BE%E0%A6%AE_%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A6%97%E0%A7%81%E0%A6%AA%E0%A7%8D%E0%A6%A4,wikipedia_bn,2026-07-31,,8890248,2026-04-13T09:48:14Z,CC BY-SA 4.0
BN107,bn,যাদুর বাঁশি,,দরিদ্র বিধবা মায়ের সন্তান যাদু বাঁশি বাজিয়ে গ্রামবাসীকে বিমোহিত করে। গ্রামের কিছু লোক এতে ক্ষুব্ধ হয়ে তাকে গ্রাম থেকে বের করে দেয়। নদীর তীরে ডুবতে থাকা জেলে মোহর আলীর স্ত্রীকে বাঁচায় সে। মোহর আলী তার একটা কাজের বন্দোবস্ত করে দেয়। কিন্তু সে তার মালিক তমিজ আলীর মেয়ের পাখির সাথে সম্পর্কে জড়িয়ে যায়। তমিজ আলী জানতে পেরে যাদু ও মোহর আলীকে শাসায়। মোহর আলী ও তার স্ত্রী আমেনার সাহায্যে তারা বিয়ে করে এবং গ্রাম ছেড়ে শহরে পালিয়ে যায়। ইতোমধ্যে যাদু অসুস্থ হয়ে পরলে তাকে হাসপাতালে নিয়ে গেলে তার ক্যান্সার ধরা পরে। অন্যদিকে পাখির চাচার কুবুদ্ধিতে পাখি যাদুকে হাসপাতালে একা রেখে বাড়ি চলে যায় এবং গৃহবন্দী হয়।,9,https://bn.wikipedia.org/wiki/%E0%A6%AF%E0%A6%BE%E0%A6%A6%E0%A7%81%E0%A6%B0_%E0%A6%AC%E0%A6%BE%E0%A6%81%E0%A6%B6%E0%A6%BF,wikipedia_bn,2026-07-31,,8907266,2026-04-24T09:17:58Z,CC BY-SA 4.0
BN108,bn,রক্তনদীর ধারা,,"পুলিশ অফিসার রুপেন রায় আন্দামানের কুখ্যাত অপরাধী জগা গুন্ডাকে গ্রেপ্তার করে। জগা গুন্ডা জেল থেকে পালিয়ে রুপেন রায়ের পরিবার ও রুপেনকে খুন করে। কিন্তু রুপেন মারা যায়নি। তার ছেলে একটি খৃষ্টান অনাথ আশ্রমে মানুষ হয়। জগা খুন করে মামলার রায়দানকারি জজ ও সাক্ষীকেও। তারপর সে আন্দামান থেকে কলকাতায় এসে প্লাস্টিক সার্জারি করে চেহারা ও নাম পালটে আবার আন্দামান ফিরে যায় এবং সন্ত্রাসবাদী দল তৈরী করে। নিহত জজ, সাক্ষী আর রুপেনের ছেলেরা বড় হয়ে প্রতিশোধ নেয় এই ঘটনার ও হত্যা করে জগা গুন্ডাকে।",7,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%A8%E0%A6%A6%E0%A7%80%E0%A6%B0_%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%BE,wikipedia_bn,2026-07-31,,8902877,2026-04-23T23:29:01Z,CC BY-SA 4.0
BN109,bn,রাক্ষুসী (চলচ্চিত্র),,"বিন্দি হলেন একনিষ্ঠ স্ত্রী, যার স্বামী ভোলা তাকে নিয়ে সর্বদা  গর্ববোধ করেন। একদা ভোলা তার ছোট শালীকা কুন্তির প্রেমে পড়ে যায় আর তার সাথে নেতিবাচক আচরণ করে, যার ফলে বিন্দি খুবই কষ্ট পায় এবং প্রতিহিংসাপূর্বক নিজেই নিজের স্বামীকে হত্যা করে কারাগারে যায়।  এলাকায় রাতারাতি এ খবর ছড়িয়ে যায়, আর এলাকার লোকজন সকলে বিন্দিকে খারাপ নারী হিসেবে মনে করে। কিন্তু কেউ তার যন্ত্রণা বুঝতে পারে না, আর সে যখন কারাসাজা শেষ করে বাড়ি ফিরে আসে তখন এলাকা বাসী তাকে ""রাক্ষুশী"" (দানবী) বলে হেয় করা শুরু করে।",4,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%81%E0%A6%B8%E0%A7%80_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,7861650,2025-01-03T15:43:45Z,CC BY-SA 4.0
BN110,bn,রিভলবার রহস্য,,"সুব্রত শর্মা, ড্যানি ডিটেকটিভ আইএনসি নামক একটি গোয়েন্দা সংস্থার অল্প সময়ের অপারেটর, একজন বড় সময়ের নির্মাতা, রাজা বন্দ্যোপাধ্যায়, তার স্ত্রী তমালীকে খুঁজে বের করার জন্য, যিনি জাভেদ খান নামে তার প্রেমিকের সাথে দার্জিলিংয়ে পালিয়ে গেছেন। সুব্রত তাকে এবং তার প্রেমিককে দার্জিলিং এর রিভলভার নামক একটি হোটেলে খুঁজে বের করতে পারে। ভাড়াটে গুন্ডাদের দ্বারা কুপিয়ে, তার নাক কেটে ফেলার পর, বাজেভাবে মারধর করা হয়, সুব্রত জানতে পারে যে তমালী এবং জাভেদ খান একটি অপহরণ করার এবং ক্লায়েন্ট রাজার কাছ থেকে মুক্তিপণ আদায় করার চেষ্টা করছে। যাইহোক, তমালী চুক্তি থেকে বেরিয়ে আসতে চায় এবং জাভেদের কাছ থেকে পালাতে সুব্রতর সাহায্য চায়। এই প্রক্রিয়ায় তমালী নিহত হয় এবং সুব্রত একটি অপহরণের সাক্ষী হয়। ক্লায়েন্ট দার্জিলিং এ আসে। সুব্রত স্থানীয় পুলিশদের কাছে প্রমাণ দেয় এবং তমালীর মৃতদেহ দাহ করা হয়। পটভূমিী অসংখ্য বাঁক এবং মোড়ের মধ্য দিয়ে সুব্রত জানতে পেরেছেন যে ঘটনাগুলির পুরো ধারাবাহিকগুলো যা মনে হয় তা নয়। যে তমালী মারা যায়নি এবং পুরো ব্যাপারটা কারচুপি করা হয়েছিল। সুব্রত অপরাধের সমাধান করতে এবং অবশেষে হত্যাকারীকে ধরতে সক্ষম হয়। সর্বোপরি, সুব্রতকে তার বস ড্যানি বন্দ্যোপাধ্যায়ের বয়স্ক ভূত দ্বারা সাহায্য করা হয় এবং সাহায্য করে, যাকে অনেক আগেই গুলি করে হত্যা করা হয়েছিল।",11,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BF%E0%A6%AD%E0%A6%B2%E0%A6%AC%E0%A6%BE%E0%A6%B0_%E0%A6%B0%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AF,wikipedia_bn,2026-07-31,,8920004,2026-05-02T15:06:36Z,CC BY-SA 4.0
BN111,bn,লগান,,"ব্রিটিশ ভারতের চম্পারণ এই চলচ্চিত্রের পটভূমি। এক ব্রিটিশ সামরিক ক্যাপ্টেনের ঔদ্ধত্য কীভাবে ক্রিকেট মাঠে খর্ব হয় তা এই ছবিতে দেখান হয়েছে। ব্রিটিশ ভারতের চম্পারণ গ্রামের মানুষ বৃষ্টি হয়নি বলে এক বছর খাজনা দিতে পারেনি। তারা সেনা ক্যাপ্টেন রাসেল নামক এক অহংকারী ব্যক্তিকে এক বছর খাজনা মাফ করার অনুরোধ জানালে সে তাদেরকে ক্রিকেট খেলতে বলে। এও বলে, জিতলে খাজনা মাফ, হারলে তিনগুন খাজনা দিতে হবে। এই খেলায় সম্পূর্ণ অনভিজ্ঞ গ্রামবাসী প্রথমে খেলতে ভয় পেলেও ভুবন রাজি হয়। এ কারণে সবাই অসন্তুষ্ট হলেও পরে সবাই ভুবনের কথা মেনে নেয়। মাঠে কাচরার হ্যাট্রিক, ভুবনের একশ রান ও ইসমাইলের পঞ্চাশ রানে গ্রামের দল জিতে যায়।",8,https://bn.wikipedia.org/wiki/%E0%A6%B2%E0%A6%97%E0%A6%BE%E0%A6%A8,wikipedia_bn,2026-07-31,,9013320,2026-06-20T10:49:24Z,CC BY-SA 4.0
BN112,bn,লাল পাহাড়ের কথা,,"মনোহর (মিঠুন চক্রবর্তী) একজন গুণী এবং সমাদৃত ছাও নৃত্যশিল্পী। মনোহরের নাচ অভিনয়গুণে মুগ্ধ হয় মালতি (মৌমিতা গুপ্ত)। মনোহরের প্রেমে পড়ে মালতি। মনোহর নাচ করতে সফরে চলে যায়। এসময় শিবের (শংকর চক্রবর্তী) সাথে জোর করে মালতিকে বিয়ে দেয়া হয়। শিব আর মলতির ঘর আলো করে জন্ম নেয় তাদের ছেলে ফেলাই (আলি কাইয়ুম)। ফেলাই জন্ম হতে শারীরিক প্রতিবন্ধী। ফেলাইয়ের প্রতিবন্ধকতা শিব সহ্য করে না। একজন প্রতিবন্ধীর বাবা হওয়ায় হীনমন্যতায় ভোগে শিব। নিজের ,মানুষিক দৈন্য ঘোচাতে ফেলাইকে খুন করতে চায় শিব। মনোহর ফেলাইকে শিবের হাত থেকে বাঁচায়। ফেলাই বড় হতে থাকে মনোহরের সাথে।",12,https://bn.wikipedia.org/wiki/%E0%A6%B2%E0%A6%BE%E0%A6%B2_%E0%A6%AA%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A7%87%E0%A6%B0_%E0%A6%95%E0%A6%A5%E0%A6%BE,wikipedia_bn,2026-07-31,,8905145,2026-04-24T04:08:29Z,CC BY-SA 4.0
BN113,bn,শঙ্খবেলা,,"তৃপ্তির অসুস্থ ছেলেকে হাসপাতালে ভর্তি করা হয়েছে। পেশায় একজন শিক্ষিকা, তিনি প্রতিদিন স্কুল শেষে তার ছেলেকে দেখতে যান। একদিন তার পথে, সে তার বিচ্ছিন্ন স্বামী সুনীল গাঙ্গুলীর সাথে দেখা করে।",3,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%96%E0%A6%AC%E0%A7%87%E0%A6%B2%E0%A6%BE,wikipedia_bn,2026-07-31,,9054420,2026-07-15T02:41:13Z,CC BY-SA 4.0
BN114,bn,শিরি ফরহাদ (২০১৩-এর চলচ্চিত্র),,"ছবিটি দুই তারকা-ক্রস প্রেমিক: শিরিন এবং ফরহাদকে নিয়ে। শিরিন হলেন একজন রাজকন্যা যিনি শৈশবে একটি দোকানে দেখেছিলেন এমন একটি সুন্দর হরিণের প্রতি তার ভালো লাগা তৈরি হয়েছিল। যখন সে হরিণটিকে তার প্রাসাদে নিয়ে যায়, তখন সে তার মালিক ফরহাদকে প্রতিশ্রুতি দেয়, একজন ভাস্করের দরিদ্র শিশুটি তার প্রাসাদে প্রতিদিন আসবে এবং তার সাথে হরিণ খেলবে। ফরহাদ তা করতে থাকে এবং সামাজিক পার্থক্য সত্ত্বেও শিরিন ও ফরহাদ খুব ঘনিষ্ঠ বন্ধু হয়ে ওঠে; এবং অবশেষে প্রেমে পড়া। তবে অনিচ্ছুক শিরিনের বিয়ে ঠিক হয় শাহেনশাহ হুসরোর সঙ্গে। এটি প্রথমে ফরহাদকে ক্ষুব্ধ করে এবং তারপর তাকে পথভ্রষ্ট করে তোলে। ছবির বাকি অংশে ফরহাদ কীভাবে শিরিনের শ্বশুরবাড়িতে পৌঁছায় এবং কীভাবে তার স্বামী হুসরো তাকে প্রতিশ্রুতি দেয় যে তিনি শিরিনের স্নান করার জন্য একটি পাথুরে পাহাড় থেকে দুধের একটি হ্রদ তৈরি করতে সক্ষম হলে তাকে ""কিছু"" দেবেন। সফল হয়, তার শত্রুরা তাকে জানায় যে শিরিন মারা গেছে, এবং ফলস্বরূপ ফরহাদও দুধের লেকে একটি পাহাড় থেকে লাফ দিয়ে আত্মহত্যা করে। যাইহোক, শিরিন বেঁচে আছে এবং ফরহাদ আর নেই জেনে সে একই হ্রদে ঝাঁপ দেয়। দুই প্রেমিকের শান্তিতে স্বর্গের সিঁড়ি বেয়ে একে অপরের হাত ধরে এবং অবশেষে পুনরায় মিলিত হওয়ার মধ্য দিয়ে চলচ্চিত্রটি শেষ হয়।",10,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A6%B0%E0%A6%BF_%E0%A6%AB%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%A6_(%E0%A7%A8%E0%A7%A6%E0%A7%A7%E0%A7%A9-%E0%A6%8F%E0%A6%B0_%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8036543,2025-03-12T07:35:21Z,CC BY-SA 4.0
BN115,bn,শেষ জীবন,,"এই সিনেমার গল্পটি বিক্রম রাঠোড এবং তার নাতনী কাব্যকে নিয়ে, বিক্রম রাঠোড একজন অধ্যাপক, একটি বই থেকে তার গল্প বলেছেন, তার নাতনী কাব্য ক্যান্সারের রোগী এবং সে তার সাথে দার্জিলিং যায়, যেখানে কাব্য নামে একজনের সাথে থাকে কুলদীপ। মনে হচ্ছে কুলদীপ তাকে ভালোই সাজিয়েছে। শেষ পর্যন্ত কাব্য মারা যায়।",3,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A7%87%E0%A6%B7_%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8,wikipedia_bn,2026-07-31,,8890484,2026-04-13T11:36:35Z,CC BY-SA 4.0
