review_id,n_words,n_chars,mean_word_len,n_danda,has_danda,n_comma,has_comma_run,n_exclaim,n_question,punct_per_token,has_latin,has_digit,first_person,Sentiment
bn_2692,11,54,4.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2693,8,51,5.5,1,1,0,0,0,0,0.125,0,0,0,2
bn_2694,9,57,5.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2695,11,63,4.818181818181818,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2696,9,50,4.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2697,9,46,4.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2698,11,57,4.2727272727272725,1,1,2,0,0,0,0.2727272727272727,0,0,0,2
bn_2699,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2700,8,43,4.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2701,10,51,4.2,1,1,1,0,0,0,0.2,0,0,0,2
bn_2702,8,44,4.625,1,1,0,0,0,0,0.125,0,0,0,2
bn_2703,9,45,4.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2704,7,46,5.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2705,7,41,5.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2706,6,39,5.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2707,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,2
bn_2708,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2709,8,59,6.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2710,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2711,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2712,11,62,4.7272727272727275,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2713,6,40,5.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2714,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2715,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,2
bn_2716,7,38,4.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2717,6,36,5.166666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2718,11,56,4.181818181818182,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2719,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,2
bn_2720,9,62,6.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2721,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,2
bn_2722,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2724,9,50,4.666666666666667,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2725,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2726,10,53,4.4,1,1,1,0,0,0,0.2,0,0,0,2
bn_2727,9,58,5.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2728,8,62,6.875,1,1,1,0,0,0,0.375,0,0,0,2
bn_2729,8,45,4.75,1,1,0,0,0,0,0.125,0,0,0,2
bn_2730,10,60,5.1,1,1,1,0,0,0,0.2,0,0,0,2
bn_2731,5,36,6.4,1,1,0,0,0,0,0.2,0,0,0,2
bn_2732,7,49,6.142857142857143,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2733,5,31,5.4,1,1,1,0,0,0,0.4,0,0,0,2
bn_2734,7,39,4.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2735,9,45,4.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2736,9,60,5.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2737,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2738,10,54,4.5,1,1,1,0,0,0,0.2,0,0,0,2
bn_2739,11,60,4.545454545454546,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2740,7,51,6.428571428571429,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2741,8,40,4.125,1,1,0,0,0,0,0.125,0,0,0,2
bn_2742,7,48,6.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2743,6,41,6.0,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2744,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,2
bn_2745,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2746,9,56,5.333333333333333,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2747,8,42,4.375,1,1,0,0,0,0,0.125,0,0,0,2
bn_2748,6,49,7.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2749,5,31,5.4,1,1,0,0,0,0,0.2,0,0,0,2
bn_2750,10,53,4.4,1,1,0,0,0,0,0.1,0,0,0,2
bn_2751,8,47,5.0,1,1,1,0,0,0,0.375,0,0,0,2
bn_2752,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2753,5,40,7.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2754,9,63,6.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2755,8,53,5.75,1,1,1,0,0,0,0.25,0,0,0,2
bn_2756,9,48,4.444444444444445,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2757,9,53,5.0,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2758,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2759,7,35,4.142857142857143,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2760,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2761,4,38,8.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2762,10,68,5.9,1,1,0,0,0,0,0.1,0,0,0,2
bn_2763,6,35,5.0,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2764,10,61,5.2,1,1,1,0,0,0,0.2,0,0,0,2
bn_2765,8,51,5.5,1,1,0,0,0,0,0.125,0,0,0,2
bn_2766,6,43,6.333333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2767,9,45,4.111111111111111,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2768,6,36,5.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2769,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2770,8,44,4.625,1,1,0,0,0,1,0.375,0,0,0,2
bn_2771,11,63,4.818181818181818,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2772,4,26,5.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2773,8,41,4.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2774,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2775,9,61,5.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2776,7,44,5.428571428571429,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2777,10,62,5.3,1,1,1,0,0,0,0.2,0,0,0,2
bn_2778,7,33,3.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2779,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,2
bn_2780,6,36,5.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2781,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2782,7,38,4.571428571428571,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2783,5,39,7.0,1,1,0,0,0,0,0.2,0,0,0,2
bn_2784,8,42,4.375,1,1,1,0,0,0,0.25,0,0,0,2
bn_2785,8,43,4.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2786,8,41,4.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2787,6,40,5.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2788,8,45,4.75,1,1,2,0,0,0,0.375,0,0,0,2
bn_2789,8,44,4.625,1,1,1,0,0,0,0.25,0,0,0,2
bn_2790,9,48,4.444444444444445,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2791,6,36,5.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2792,4,34,7.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2793,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2794,7,38,4.571428571428571,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2795,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,2
bn_2796,4,30,6.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2797,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2798,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2799,5,37,6.6,1,1,0,0,0,0,0.2,0,0,0,2
bn_2800,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2801,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2802,8,51,5.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2803,6,41,6.0,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2804,16,86,4.4375,1,1,1,0,0,0,0.125,0,0,0,2
bn_2805,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,2
bn_2806,13,70,4.461538461538462,1,1,2,0,0,0,0.23076923076923078,0,0,0,2
bn_2807,6,40,5.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2808,9,48,4.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2809,5,28,4.8,1,1,1,0,0,0,0.4,0,0,0,2
bn_2810,11,61,4.636363636363637,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2811,9,52,4.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2812,12,62,4.25,1,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2813,8,51,5.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2814,12,61,4.166666666666667,1,1,1,0,0,0,0.25,0,0,0,2
bn_2815,6,40,5.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2816,9,50,4.666666666666667,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2817,9,44,4.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2818,9,59,5.666666666666667,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2819,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2820,7,52,6.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2821,8,54,5.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2822,9,61,5.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2823,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2824,11,69,5.363636363636363,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2825,8,50,5.375,1,1,0,0,0,0,0.125,0,0,0,2
bn_2826,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2827,7,39,4.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2828,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2829,7,38,4.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2830,8,44,4.625,1,1,1,0,0,0,0.25,0,0,0,2
bn_2831,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2832,9,56,5.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2833,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2834,8,52,5.625,1,1,1,0,0,0,0.25,0,0,0,2
bn_2835,8,38,3.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2836,8,44,4.625,1,1,1,0,0,0,0.25,0,0,0,2
bn_2837,4,30,6.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2838,7,45,5.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2839,6,42,6.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2840,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2841,8,51,5.5,1,1,0,0,0,0,0.125,0,0,0,2
bn_2842,7,50,6.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2843,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2844,9,53,5.0,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2845,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2846,11,54,4.0,1,1,0,0,0,0,0.18181818181818182,0,0,0,2
bn_2847,5,46,8.4,1,1,0,0,0,0,0.2,0,0,0,2
bn_2848,8,53,5.75,1,1,0,0,0,0,0.125,0,0,0,2
bn_2849,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2850,9,58,5.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2851,6,39,5.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2852,11,59,4.454545454545454,1,1,0,0,0,0,0.09090909090909091,0,0,0,2
bn_2853,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,2
bn_2854,9,56,5.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2855,7,47,5.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2856,3,21,6.333333333333333,1,1,0,0,0,0,0.3333333333333333,0,0,0,2
bn_2857,4,34,7.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2858,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2859,4,29,6.5,1,1,0,0,0,0,0.25,0,0,0,2
bn_2860,9,58,5.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2861,7,44,5.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2862,9,62,6.0,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2863,6,41,6.0,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2864,6,39,5.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2865,6,36,5.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2866,16,78,3.9375,1,1,1,0,0,0,0.1875,0,0,0,2
bn_2867,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2868,10,63,5.4,1,1,1,0,0,0,0.2,0,0,0,2
bn_2869,8,54,5.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2870,6,33,4.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2871,8,55,6.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2873,6,44,6.5,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2874,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2875,6,39,5.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2876,9,47,4.333333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2877,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,2
bn_2878,11,67,5.181818181818182,1,1,0,0,0,0,0.09090909090909091,0,0,0,2
bn_2879,7,44,5.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2880,7,45,5.571428571428571,1,1,0,0,0,0,0.2857142857142857,0,0,0,2
bn_2881,6,37,5.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2882,23,155,5.782608695652174,2,1,2,0,0,0,0.17391304347826086,0,0,0,2
bn_2883,4,27,6.0,1,1,0,0,0,0,0.25,0,0,0,2
bn_2884,19,127,5.7368421052631575,2,1,1,0,0,0,0.15789473684210525,0,0,0,2
bn_2885,4,32,7.25,1,1,0,0,0,0,0.25,0,0,0,2
bn_2886,18,103,4.777777777777778,2,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2887,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,2
bn_2888,20,122,5.15,2,1,2,0,0,0,0.2,0,0,0,2
bn_2889,7,49,6.142857142857143,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2890,21,107,4.142857142857143,2,1,2,0,0,0,0.19047619047619047,0,0,0,2
bn_2891,6,31,4.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2892,14,87,5.285714285714286,2,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2893,6,44,6.5,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2894,18,107,5.0,2,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2895,6,34,4.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2896,16,89,4.625,2,1,0,0,0,0,0.125,0,0,0,2
bn_2897,6,39,5.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2898,16,99,5.25,1,1,1,0,0,0,0.125,0,0,0,2
bn_2899,5,41,7.4,1,1,1,0,0,0,0.4,0,0,0,2
bn_2900,7,50,6.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2901,4,28,6.25,1,1,0,0,0,0,0.25,0,0,0,2
bn_2902,9,59,5.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2903,6,29,4.0,1,1,0,0,0,0,0.16666666666666666,0,1,0,2
bn_2904,10,61,5.2,1,1,1,0,0,0,0.2,0,0,0,2
bn_2905,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2906,10,55,4.6,1,1,1,0,0,0,0.2,0,0,0,2
bn_2907,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2908,11,66,5.090909090909091,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2909,6,32,4.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2910,9,54,5.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2911,6,34,4.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2912,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2913,7,48,6.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2914,12,54,3.5833333333333335,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2915,5,35,6.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2916,10,52,4.3,1,1,1,0,0,0,0.2,0,0,0,2
bn_2917,5,40,7.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2918,6,43,6.333333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2919,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2920,14,79,4.714285714285714,1,1,0,0,0,0,0.07142857142857142,0,0,0,2
bn_2921,5,37,6.6,1,1,0,0,0,0,0.2,0,0,0,2
bn_2922,12,75,5.333333333333333,1,1,0,0,0,0,0.08333333333333333,0,0,0,2
bn_2923,12,66,4.583333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2924,9,67,6.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2925,9,48,4.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2926,10,59,5.0,1,1,1,0,0,0,0.2,0,0,0,2
bn_2927,7,45,5.571428571428571,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2928,9,56,5.333333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2929,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2930,9,63,6.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2931,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2932,14,69,4.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2933,4,32,7.25,1,1,0,0,0,0,0.25,0,0,0,2
bn_2934,12,68,4.75,1,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2935,6,37,5.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2936,11,60,4.545454545454546,1,1,0,0,0,0,0.09090909090909091,0,0,0,2
bn_2937,6,44,6.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2938,10,54,4.5,1,1,1,0,0,0,0.2,0,0,0,2
bn_2939,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2940,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2941,7,45,5.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2942,16,79,4.0,1,1,1,0,0,0,0.1875,0,0,0,2
bn_2943,5,33,5.8,1,1,0,0,0,0,0.2,0,0,0,2
bn_2944,10,57,4.8,1,1,1,0,0,0,0.2,0,0,0,2
bn_2945,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2946,10,65,5.6,1,1,1,0,0,0,0.2,0,0,0,2
bn_2947,7,39,4.714285714285714,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2948,9,60,5.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2949,4,28,6.25,1,1,0,0,0,0,0.25,0,0,0,2
bn_2950,13,66,4.153846153846154,1,1,1,0,0,0,0.15384615384615385,0,0,0,2
bn_2951,5,33,5.8,1,1,0,0,0,0,0.2,0,0,0,2
bn_2952,3,19,5.666666666666667,1,1,0,0,0,0,0.3333333333333333,0,0,0,2
bn_2953,7,49,6.142857142857143,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2954,13,71,4.538461538461538,1,1,1,0,0,0,0.15384615384615385,0,0,0,2
bn_2955,8,51,5.5,1,1,0,0,0,0,0.125,0,0,0,2
bn_2956,11,65,5.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2957,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2958,6,34,4.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,2
bn_2959,8,43,4.5,1,1,1,0,0,0,0.25,0,0,0,2
bn_2960,16,85,4.375,1,1,1,0,0,0,0.125,0,0,0,2
bn_2961,10,52,4.3,1,1,1,0,0,0,0.2,0,0,0,2
bn_2962,3,29,9.0,1,1,0,0,0,0,0.3333333333333333,0,0,0,2
bn_2963,14,78,4.642857142857143,1,1,1,0,0,0,0.14285714285714285,0,0,0,2
bn_2964,9,48,4.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2965,10,65,5.6,1,1,1,0,0,0,0.2,0,0,0,2
bn_2966,5,34,6.0,1,1,0,0,0,0,0.2,0,0,0,2
bn_2967,16,103,5.5,1,1,2,0,0,0,0.1875,0,0,0,2
bn_2968,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2969,20,100,4.05,1,1,2,0,0,0,0.2,0,0,0,2
bn_2970,7,45,5.571428571428571,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2971,12,87,6.333333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2972,7,40,4.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,2
bn_2973,3,16,4.666666666666667,1,1,0,0,0,0,0.3333333333333333,0,0,0,2
bn_2974,4,28,6.25,1,1,0,0,0,0,0.25,0,0,0,2
bn_2975,13,64,4.0,1,1,1,0,0,0,0.23076923076923078,0,0,0,2
bn_2976,7,34,4.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,2
bn_2977,11,79,6.2727272727272725,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2978,11,57,4.2727272727272725,1,1,1,0,0,0,0.18181818181818182,0,0,0,2
bn_2979,4,34,7.75,1,1,0,0,0,0,0.25,0,0,0,2
bn_2980,8,42,4.375,1,1,0,0,0,0,0.125,0,0,0,2
bn_2981,6,37,5.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2982,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2983,5,38,6.8,1,1,0,0,0,0,0.2,0,0,0,2
bn_2984,6,33,4.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2985,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2986,6,34,4.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2987,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2988,4,27,6.0,1,1,0,0,0,0,0.25,0,0,0,2
bn_2989,6,34,4.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2990,8,40,4.125,1,1,1,0,0,0,0.25,0,0,0,2
bn_2991,9,44,4.0,1,1,0,0,0,0,0.1111111111111111,0,0,0,2
bn_2992,5,30,5.2,1,1,0,0,0,0,0.2,0,0,0,2
bn_2993,6,36,5.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2994,8,39,4.0,1,1,1,0,0,0,0.25,0,0,0,2
bn_2995,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,2
bn_2996,9,60,5.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,2
bn_2997,12,63,4.333333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,2
bn_2998,6,31,4.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,2
bn_2999,36,212,4.916666666666667,3,1,2,0,0,0,0.1388888888888889,0,0,0,2
bn_3000,19,101,4.368421052631579,0,0,0,0,0,0,0.0,0,0,1,1
bn_3001,7,40,4.857142857142857,0,0,0,0,0,0,0.0,0,0,0,1
bn_3002,14,80,4.785714285714286,0,0,0,0,1,0,0.07142857142857142,0,0,0,1
bn_3003,17,115,5.823529411764706,2,1,0,0,0,0,0.11764705882352941,0,0,0,1
bn_3004,24,130,4.458333333333333,2,1,0,0,0,0,0.08333333333333333,0,0,1,1
bn_3005,18,98,4.5,1,1,0,0,0,0,0.05555555555555555,0,0,0,1
bn_3006,13,74,4.769230769230769,1,1,0,0,0,0,0.07692307692307693,0,0,0,1
bn_3007,8,35,3.5,0,0,0,0,0,0,0.0,0,0,0,1
bn_3008,18,104,4.833333333333333,2,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_3009,25,131,4.28,0,0,1,0,0,0,0.04,0,0,0,1
bn_3010,21,100,3.8095238095238093,1,1,0,0,0,0,0.047619047619047616,0,0,1,1
bn_3011,11,54,4.0,0,0,0,0,0,0,0.0,0,0,0,1
bn_3012,10,49,4.0,0,0,0,0,0,0,0.0,0,0,0,1
bn_3013,20,101,4.1,1,1,0,0,0,0,0.05,0,0,0,1
bn_3014,8,40,4.125,0,0,0,0,0,0,0.0,0,0,0,1
bn_3015,19,96,4.105263157894737,0,0,0,0,0,0,0.0,0,0,0,1
bn_3016,8,40,4.125,0,0,0,0,0,0,0.0,0,0,1,1
bn_3017,10,52,4.3,0,0,0,0,0,0,0.0,0,0,1,1
bn_3018,13,65,4.076923076923077,0,0,0,0,0,0,0.0,0,0,0,1
